customer_id,alert_type,severity,status,suppression_reason,window_start,total_amount,num_deposits,inflow_timestamp,inflow_amount,outflow_ratio,hop1_timestamp,hop1_amount,hop3_to_country
CUST_109004,Structuring (7-day),Medium,Active,,2023-01-29 13:00:00,90776.34,2.0,,,,,,
CUST_109313,Structuring (7-day),Medium,Active,,2023-10-03 12:00:00,199770.12,4.0,,,,,,
CUST_109313,Structuring (7-day),Medium,Active,,2023-10-04 09:00:00,151486.62,3.0,,,,,,
CUST_109313,Structuring (7-day),Medium,Active,,2023-10-05 13:00:00,101388.1,2.0,,,,,,
CUST_109377,Structuring (7-day),Medium,Active,,2023-05-27 09:00:00,62444.42,6.0,,,,,,
CUST_109377,Structuring (7-day),Medium,Active,,2023-05-28 11:00:00,51925.1,5.0,,,,,,
CUST_109378,Structuring (7-day),Medium,Active,,2023-02-07 09:00:00,71463.3,5.0,,,,,,
CUST_109378,Structuring (7-day),Medium,Active,,2023-02-08 13:00:00,55447.16,4.0,,,,,,
CUST_109686,Structuring (7-day),Medium,Active,,2023-08-03 12:00:00,59558.95,4.0,,,,,,
CUST_109691,Structuring (7-day),Medium,Active,,2023-10-21 10:00:00,107845.2,2.0,,,,,,
CUST_109779,Structuring (7-day),Medium,Active,,2023-04-05 11:00:00,67448.36,4.0,,,,,,
CUST_109779,Structuring (7-day),Medium,Active,,2023-04-06 09:00:00,52536.88,3.0,,,,,,
CUST_109985,Structuring (7-day),Medium,Active,,2023-06-17 15:00:00,199104.01,5.0,,,,,,
CUST_109985,Structuring (7-day),Medium,Active,,2023-06-18 09:00:00,156669.48,4.0,,,,,,
CUST_109985,Structuring (7-day),Medium,Active,,2023-06-19 15:00:00,122107.25,3.0,,,,,,
CUST_109985,Structuring (7-day),Medium,Active,,2023-06-20 09:00:00,81340.88,2.0,,,,,,
CUST_109992,Structuring (7-day),Medium,Active,,2023-03-02 14:00:00,53479.29,6.0,,,,,,
CUST_100251,Rapid Movement,High,Active,,,,,2023-03-04 10:00:00,173396.0,0.9405,,,
CUST_100311,Rapid Movement,High,Active,,,,,2023-08-24 11:00:00,654307.29,0.9717,,,
CUST_100412,Rapid Movement,High,Active,,,,,2023-10-07 10:00:00,217268.0,0.9536,,,
CUST_100459,Rapid Movement,High,Active,,,,,2023-03-24 11:00:00,227878.0,0.9678,,,
CUST_100528,Rapid Movement,High,Active,,,,,2023-01-22 09:00:00,115389.0,0.9476,,,
CUST_100784,Rapid Movement,High,Active,,,,,2023-01-29 11:00:00,149397.0,0.9202,,,
CUST_101439,Rapid Movement,High,Active,,,,,2023-03-08 09:00:00,130383.0,0.9742,,,
CUST_101500,Rapid Movement,High,Active,,,,,2023-01-12 11:00:00,213856.0,0.9454,,,
CUST_101736,Rapid Movement,High,Active,,,,,2023-06-27 09:00:00,173268.0,0.9834,,,
CUST_102056,Rapid Movement,High,Active,,,,,2023-03-07 11:00:00,89514.0,0.9368,,,
CUST_102168,Rapid Movement,High,Active,,,,,2023-01-11 11:00:00,96781.0,0.9275,,,
CUST_102265,Rapid Movement,High,Active,,,,,2023-02-17 09:00:00,140077.0,0.9717,,,
CUST_102418,Rapid Movement,High,Active,,,,,2023-03-17 11:00:00,119208.0,0.9945,,,
CUST_102444,Rapid Movement,High,Active,,,,,2023-01-22 09:00:00,219345.0,0.9695,,,
CUST_102486,Rapid Movement,High,Active,,,,,2023-07-24 09:00:00,208345.0,0.9163,,,
CUST_102506,Rapid Movement,High,Active,,,,,2023-04-30 11:00:00,380257.99,0.9739,,,
CUST_102980,Rapid Movement,High,Active,,,,,2023-08-04 09:00:00,215637.0,0.9273,,,
CUST_102981,Rapid Movement,High,Active,,,,,2023-07-28 09:00:00,121208.0,0.9692,,,
CUST_103023,Rapid Movement,High,Active,,,,,2023-09-28 09:00:00,16121.98,1.5263,,,
CUST_103119,Rapid Movement,High,Active,,,,,2023-10-14 11:00:00,152916.0,0.9378,,,
CUST_103720,Rapid Movement,High,Active,,,,,2023-08-29 10:00:00,184609.0,0.9044,,,
CUST_103756,Rapid Movement,High,Active,,,,,2023-06-12 11:00:00,150540.0,0.9251,,,
CUST_103840,Rapid Movement,High,Active,,,,,2023-06-27 09:00:00,626872.9,0.9343,,,
CUST_103884,Rapid Movement,High,Active,,,,,2023-08-14 09:00:00,108010.0,0.942,,,
CUST_104104,Rapid Movement,High,Active,,,,,2023-09-22 11:00:00,662294.98,0.9316,,,
CUST_104253,Rapid Movement,High,Active,,,,,2023-04-02 10:00:00,87434.0,0.9583,,,
CUST_104271,Rapid Movement,High,Active,,,,,2023-09-27 09:00:00,145248.0,0.9879,,,
CUST_104535,Rapid Movement,High,Active,,,,,2023-09-03 10:00:00,462936.99,0.9349,,,
CUST_104602,Rapid Movement,High,Active,,,,,2023-06-22 10:00:00,899681.7,0.9203,,,
CUST_104670,Rapid Movement,High,Active,,,,,2023-09-29 09:00:00,197282.0,0.9637,,,
CUST_104749,Rapid Movement,High,Active,,,,,2023-05-30 11:00:00,237634.0,0.9728,,,
CUST_104899,Rapid Movement,High,Active,,,,,2023-05-22 11:00:00,132123.0,0.948,,,
CUST_105188,Rapid Movement,High,Active,,,,,2023-03-01 11:00:00,783652.74,0.9576,,,
CUST_105723,Rapid Movement,High,Active,,,,,2023-09-10 10:00:00,221694.0,0.9356,,,
CUST_105858,Rapid Movement,High,Active,,,,,2023-04-08 11:00:00,87256.0,0.9435,,,
CUST_106324,Rapid Movement,High,Active,,,,,2023-01-27 11:00:00,185683.0,0.9155,,,
CUST_106328,Rapid Movement,High,Active,,,,,2023-06-24 09:00:00,111608.0,0.9214,,,
CUST_106443,Rapid Movement,High,Active,,,,,2023-05-16 09:00:00,143204.0,0.9526,,,
CUST_106544,Rapid Movement,High,Active,,,,,2023-10-26 10:00:00,178322.0,0.9142,,,
CUST_106972,Rapid Movement,High,Active,,,,,2023-09-22 11:00:00,169390.0,0.9306,,,
CUST_107021,Rapid Movement,High,Active,,,,,2023-05-25 09:00:00,224593.0,0.9692,,,
CUST_107039,Rapid Movement,High,Active,,,,,2023-04-15 11:00:00,145847.0,0.9396,,,
CUST_107042,Rapid Movement,High,Active,,,,,2023-10-19 10:00:00,244183.0,0.947,,,
CUST_107222,Rapid Movement,High,Active,,,,,2023-03-29 10:00:00,231583.0,0.962,,,
CUST_107398,Rapid Movement,High,Active,,,,,2023-04-17 11:00:00,238472.0,0.914,,,
CUST_107773,Rapid Movement,High,Active,,,,,2023-05-29 11:00:00,222101.0,0.9508,,,
CUST_108052,Rapid Movement,High,Active,,,,,2023-05-27 11:00:00,112546.0,1.0051,,,
CUST_108078,Rapid Movement,High,Active,,,,,2023-05-13 11:00:00,176496.0,0.953,,,
CUST_108128,Rapid Movement,High,Active,,,,,2023-04-24 09:00:00,94758.0,0.9133,,,
CUST_108210,Rapid Movement,High,Active,,,,,2023-09-07 09:00:00,147018.0,0.9338,,,
CUST_108219,Rapid Movement,High,Active,,,,,2023-07-04 11:00:00,192297.0,0.9634,,,
CUST_108331,Rapid Movement,High,Active,,,,,2023-08-16 10:00:00,204171.0,0.9093,,,
CUST_108514,Rapid Movement,High,Active,,,,,2023-06-17 11:00:00,123158.0,0.9535,,,
CUST_108569,Rapid Movement,High,Active,,,,,2023-05-16 10:00:00,152839.0,0.9681,,,
CUST_108814,Rapid Movement,High,Active,,,,,2023-04-13 09:00:00,230389.0,0.9008,,,
CUST_108942,Rapid Movement,High,Active,,,,,2023-09-19 10:00:00,192700.0,0.9762,,,
CUST_109009,Rapid Movement,High,Active,,,,,2023-04-09 10:00:00,159887.0,0.9468,,,
CUST_109474,Rapid Movement,High,Active,,,,,2023-05-14 10:00:00,109528.0,0.9695,,,
CUST_109531,Rapid Movement,High,Active,,,,,2023-06-13 10:00:00,398058.6,0.9492,,,
CUST_109561,Rapid Movement,High,Active,,,,,2023-08-20 11:00:00,100585.0,0.95,,,
CUST_109694,Rapid Movement,High,Active,,,,,2023-12-14 14:00:00,16342.49,0.9999,,,
CUST_100372,Layering,Critical,Active,,,,,,,,2023-07-25,240335.0,BVI
CUST_100653,Layering,Critical,Active,,,,,,,,2023-01-17,402114.0,Seychelles
CUST_100820,Layering,Critical,Active,,,,,,,,2023-10-18,388745.0,Seychelles
CUST_100969,Layering,Critical,Active,,,,,,,,2023-06-18,446039.0,Cayman Islands
CUST_101280,Layering,Critical,Active,,,,,,,,2023-06-25,241467.0,Panama
CUST_101511,Layering,Critical,Active,,,,,,,,2023-06-22,112650.0,BVI
CUST_102058,Layering,Critical,Active,,,,,,,,2023-03-03,383242.0,Seychelles
CUST_103014,Layering,Critical,Active,,,,,,,,2023-08-11,278072.0,Cayman Islands
CUST_103344,Layering,Critical,Active,,,,,,,,2023-06-06,212515.0,Cayman Islands
CUST_103523,Layering,Critical,Active,,,,,,,,2023-09-23,300338.0,BVI
CUST_104082,Layering,Critical,Active,,,,,,,,2023-06-19,413105.0,Cayman Islands
CUST_104406,Layering,Critical,Active,,,,,,,,2023-03-14,331712.0,Panama
CUST_104942,Layering,Critical,Active,,,,,,,,2023-09-17,459459.0,BVI
CUST_105049,Layering,Critical,Active,,,,,,,,2023-08-31,353053.0,Panama
CUST_105431,Layering,Critical,Active,,,,,,,,2023-08-22,272442.0,Cayman Islands
CUST_105507,Layering,Critical,Active,,,,,,,,2023-08-14,347202.0,BVI
CUST_105594,Layering,Critical,Active,,,,,,,,2023-05-30,478922.0,Panama
CUST_106433,Layering,Critical,Active,,,,,,,,2023-05-04,290513.0,Cayman Islands
CUST_108067,Layering,Critical,Active,,,,,,,,2023-03-02,388814.0,Seychelles
CUST_108380,Layering,Critical,Active,,,,,,,,2023-08-28,198363.0,Panama
CUST_109639,Layering,Critical,Active,,,,,,,,2023-06-08,133441.0,Cayman Islands
