customer_id,year_month,monthly_volume,monthly_txn_count,segment,peer_group,counterparty_entropy,log_volume,log_txn_count,log_entropy,z_volume,z_txn_count,z_entropy,composite_anomaly_score,is_anomaly
CUST_101428,2023-07,419945.38,41,retail,retail_Construction,1.0924468,12.94788,3.713572066704308,0.08841996,1.7040405,0.6026690553274162,0.4006353,0.9024482949126563,False
CUST_101428,2023-08,349782.47,41,retail,retail_Construction,0.6019864,12.765067,3.713572066704308,-0.50752044,1.549576,0.6026690553274162,-1.19198,1.1147417012402219,False
CUST_101428,2023-09,365661.88,41,retail,retail_Construction,0.77721083,12.809464,3.713572066704308,-0.25204363,1.5870888,0.6026690553274162,-0.622994,0.937583961441994,False
CUST_101428,2023-10,384788.8,41,retail,retail_Construction,0.92559683,12.86045,3.713572066704308,-0.07731652,1.630168,0.6026690553274162,-0.14115731,0.7913314435431165,False
CUST_101428,2023-11,357822.53,41,retail,retail_Construction,0.6308017,12.787792,3.713572066704308,-0.46076375,1.5687772,0.6026690553274162,-1.0984116,1.0899526063152951,False
CUST_101428,2023-12,365443.06,41,retail,retail_Construction,0.7527845,12.808866,3.713572066704308,-0.28397632,1.5865828,0.6026690553274162,-0.70231086,0.9638542317895892,False
CUST_101429,2023-01,322036.66,54,retail,retail_Construction,0.65028226,12.682421,3.9889840465642745,-0.43034875,1.4797454,1.0007500723086362,-1.0351545,1.1718833074000996,False
CUST_101429,2023-02,350663.28,54,retail,retail_Construction,0.8567491,12.767582,3.9889840465642745,-0.15461014,1.551701,1.0007500723086362,-0.36471853,0.9723898495264374,False
CUST_101429,2023-03,345387.2,54,retail,retail_Construction,0.8468088,12.752421,3.9889840465642745,-0.16628036,1.5388912,1.0007500723086362,-0.39699662,0.9788792952922506,False
CUST_101429,2023-04,356505.34,54,retail,retail_Construction,0.8944649,12.784104,3.9889840465642745,-0.1115296,1.5656612,1.0007500723086362,-0.2422484,0.9362198884315811,False
CUST_101429,2023-05,354814.97,54,retail,retail_Construction,0.89528954,12.779352,3.9889840465642745,-0.11060811,1.561646,1.0007500723086362,-0.23957068,0.9339889114129069,False
CUST_101429,2023-06,416231.7,49,retail,retail_Construction,0.97859776,12.938997,3.8918202981106265,-0.02163459,1.6965353,0.860309399329189,0.030946467,0.8625970717643909,False
CUST_101429,2023-07,369706.28,54,retail,retail_Construction,1.0063016,12.820464,3.9889840465642745,0.0062818686,1.5963829,1.0007500723086362,0.12090608,0.9060130020009997,False
CUST_101429,2023-08,415064.38,54,retail,retail_Construction,1.1080734,12.936189,3.9889840465642745,0.10262278,1.6941622,1.0007500723086362,0.4513776,1.0487633074350677,False
CUST_101429,2023-09,377913.66,54,retail,retail_Construction,1.0445099,12.842421,3.9889840465642745,0.043547772,1.6149346,1.0007500723086362,0.2449753,0.9535533115295095,False
CUST_101429,2023-10,381135.34,54,retail,retail_Construction,1.0630076,12.85091,3.9889840465642745,0.061102245,1.6221076,1.0007500723086362,0.30504075,0.9759661480811758,False
CUST_101429,2023-11,346440.2,54,retail,retail_Construction,0.818779,12.7554655,3.9889840465642745,-0.19994107,1.5414634,1.0007500723086362,-0.48801455,1.010075998805714,False
CUST_101429,2023-12,391739.1,54,retail,retail_Construction,0.99470675,12.878351,3.9889840465642745,-0.005307309,1.6452935,1.0007500723086362,0.08325533,0.9097662915813448,False
CUST_101430,2023-01,70299.5,45,retail,retail_Retail,1.1755326,11.16052,3.8066624897703196,0.1617213,0.18412079,0.7594537609574324,0.66190386,0.535159469437504,False
CUST_101430,2023-02,68702.06,47,retail,retail_Retail,1.1098459,11.137534,3.8501476017100584,0.10422115,0.16444796,0.8227036654460412,0.45080602,0.4793192167913907,False
CUST_101430,2023-03,70299.5,29,retail,retail_Retail,1.1370451,11.16052,3.367295829986474,0.12843291,0.18412079,0.12038677855393226,0.53821653,0.28090803300030015,False
CUST_101430,2023-04,70299.5,19,retail,retail_Retail,0.91307414,11.16052,2.9444389791664403,-0.0909382,0.18412079,-0.4946663794966868,-0.18156072,0.2867826312135435,False
CUST_101430,2023-05,70299.5,40,retail,retail_Retail,1.1340451,11.16052,3.6888794541139363,0.125791,0.18412079,0.5881361438849858,0.5285753,0.43361074474186667,False
CUST_101430,2023-06,66188.21,47,retail,retail_Retail,0.99212795,11.100258,3.8501476017100584,-0.007903193,0.13254389,0.8227036654460412,0.0724951,0.342580886665582,False
CUST_101430,2023-07,70299.5,36,retail,retail_Retail,1.0877566,11.16052,3.58351893845611,0.084117435,0.18412079,0.4348873133090626,0.37981766,0.33294192236752945,False
CUST_101430,2023-08,67713.04,47,retail,retail_Retail,1.061919,11.1230345,3.8501476017100584,0.06007762,0.15203796,0.8227036654460412,0.296783,0.42384154298265714,False
CUST_101430,2023-09,70299.5,32,retail,retail_Retail,1.0945894,11.16052,3.4657359027997265,0.09037927,0.18412079,0.26356969623661597,0.40177602,0.2831555003884652,False
CUST_101430,2023-10,70299.5,38,retail,retail_Retail,0.9368807,11.16052,3.6375861597263857,-0.065199316,0.18412079,0.5135290927311431,-0.105053365,0.26756774904398956,False
CUST_101430,2023-11,69273.27,47,retail,retail_Retail,1.1125307,11.145815,3.8501476017100584,0.106637344,0.1715353,0.8227036654460412,0.4594343,0.484557754778464,False
CUST_101430,2023-12,68966.21,47,retail,retail_Retail,1.1294426,11.141372,3.8501476017100584,0.12172421,0.16773248,0.8227036654460412,0.51378405,0.501406731191873,False
CUST_101431,2023-01,73863.6,42,retail,retail_Healthcare,1.2993858,11.209975,3.7376696182833684,0.2618917,0.23235017,0.6535779710543012,1.0649045,0.6502775310122919,False
CUST_101431,2023-02,50221.02,43,retail,retail_Healthcare,1.1340846,10.824189,3.7612001156935624,0.1258258,-0.098239794,0.6880750973403145,0.5202668,0.43552722101011837,False
CUST_101431,2023-03,73395.77,45,retail,retail_Healthcare,1.3210965,11.203622,3.8066624897703196,0.2784621,0.22690581,0.7547256756280661,1.1364375,0.7060230062555869,False
CUST_101431,2023-04,60780.99,44,retail,retail_Healthcare,1.2518733,11.015033,3.784189633918261,0.22464104,0.06529897,0.7217791155608752,0.9083592,0.5651457707296563,False
CUST_101431,2023-05,70256.05,44,retail,retail_Healthcare,1.3824217,11.159902,3.784189633918261,0.32383683,0.1894408,0.7217791155608752,1.338493,0.7499043022802226,False
CUST_101431,2023-06,60285.71,44,retail,retail_Healthcare,1.2321379,11.00685,3.784189633918261,0.20875081,0.05828715,0.7217791155608752,0.84333485,0.5411337067892902,False
CUST_101431,2023-07,60277.15,44,retail,retail_Healthcare,1.1290522,11.006708,3.784189633918261,0.12137849,0.058165386,0.7217791155608752,0.50368583,0.4278767779678854,False
CUST_101431,2023-08,54885.52,44,retail,retail_Healthcare,1.0244366,10.913005,3.784189633918261,0.024142796,-0.022131352,0.7217791155608752,0.15899634,0.3009689369758718,False
CUST_101431,2023-09,69384.484,44,retail,retail_Healthcare,1.4361728,11.147419,3.784189633918261,0.36198187,0.17874411,0.7217791155608752,1.5155933,0.8053721711248908,False
CUST_101431,2023-10,73201.62,44,retail,retail_Healthcare,1.2371981,11.200973,3.784189633918261,0.21284924,0.22463554,0.7217791155608752,0.8600073,0.6021406476905696,False
CUST_101431,2023-11,58699.74,44,retail,retail_Healthcare,1.1907705,10.98019,3.784189633918261,0.17460059,0.035441544,0.7217791155608752,0.7070367,0.488085777830159,False
CUST_101431,2023-12,70843.25,44,retail,retail_Healthcare,1.3618356,11.168225,3.784189633918261,0.3088335,0.19657357,0.7217791155608752,1.2706654,0.7296726977041118,False
CUST_101432,2023-01,67489.7,19,retail,retail_Healthcare,1.1719798,11.11973,2.9444389791664403,0.15869445,0.1550167,-0.5093459168060932,0.6451246,0.4364957454795411,False
CUST_101432,2023-02,55018.93,19,retail,retail_Healthcare,1.0353969,10.915433,2.9444389791664403,0.034784865,-0.020050688,-0.5093459168060932,0.1951087,0.2415017671132854,False
CUST_101432,2023-03,70857.62,18,retail,retail_Healthcare,1.1910967,11.168427,2.8903717578961645,0.17487444,0.19674683,-0.5886117192912754,0.7081113,0.49782327720882685,False
CUST_101432,2023-04,61900.64,19,retail,retail_Healthcare,1.1477809,11.033286,2.9444389791664403,0.13783042,0.08094071,-0.5093459168060932,0.5653936,0.3852267506713441,False
CUST_101432,2023-05,62476.62,19,retail,retail_Healthcare,1.3316882,11.042548,2.9444389791664403,0.28644744,0.088877626,-0.5093459168060932,1.171335,0.5898528414959482,False
CUST_101432,2023-06,70857.59,5,retail,retail_Healthcare,1.0878832,11.168427,1.6094379124341003,0.08423382,0.19674683,-2.4665378787183156,0.3680416,1.0104421032158333,False
CUST_101432,2023-07,70070.2,19,retail,retail_Healthcare,1.4039246,11.157253,2.9444389791664403,0.3392716,0.18717135,-0.5093459168060932,1.409341,0.7019527497882416,False
CUST_101432,2023-08,69459.84,19,retail,retail_Healthcare,1.3184777,11.148504,2.9444389791664403,0.27647784,0.1796741,-0.5093459168060932,1.127809,0.6056096894537182,False
CUST_101432,2023-09,65165.473,19,retail,retail_Healthcare,1.297146,11.084685,2.9444389791664403,0.26016644,0.12498603,-0.5093459168060932,1.0575247,0.5639522093529276,False
CUST_101432,2023-10,60336.57,19,retail,retail_Healthcare,1.2601707,11.007693,2.9444389791664403,0.23124719,0.05900958,-0.5093459168060932,0.93569785,0.5013511173918616,False
CUST_101432,2023-11,55821.91,19,retail,retail_Healthcare,1.0099913,10.929922,2.9444389791664403,0.009941705,-0.007634544,-0.5093459168060932,0.11140166,0.2094607076167833,False
CUST_101432,2023-12,70857.6,19,retail,retail_Healthcare,1.2455947,11.168427,2.9444389791664403,0.21961312,0.19674683,-0.5093459168060932,0.88767266,0.5312551352376512,False
CUST_101433,2023-01,5900.0,6,retail,retail_Education,0.90855455,8.682708,1.791759469228055,-0.095900334,-1.9416823,-2.226415431497225,-0.1649576,1.444351789354526,False
CUST_101433,2023-02,5514.24,14,retail,retail_Education,1.01291,8.615089,2.6390573296152584,0.012827384,-1.9998634,-0.9636638086114175,0.16621815,1.043248447149126,False
CUST_101433,2023-03,5900.0,5,retail,retail_Education,0.9032326,8.682708,1.6094379124341003,-0.1017752,-1.9416823,-2.4981343304726367,-0.1818471,1.5405545882255793,False
CUST_101433,2023-04,5332.84,14,retail,retail_Education,0.9792383,8.581639,2.6390573296152584,-0.020980284,-2.028645,-0.9636638086114175,0.059359692,1.017222846417753,False
CUST_101433,2023-05,5900.0,7,retail,retail_Education,1.0665123,8.682708,1.9459101490553132,0.06439384,-1.9416823,-1.996680375832306,0.33632708,1.4248965968350527,False
CUST_101433,2023-06,5900.0,11,retail,retail_Education,1.0610987,8.682708,2.3978952727983707,0.059304878,-1.9416823,-1.323074345166814,0.31914666,1.1946344489439766,False
CUST_101433,2023-07,5682.2397,14,retail,retail_Education,1.1611332,8.645101,2.6390573296152584,0.1493964,-1.9740407,-0.9636638086114175,0.6366096,1.1914380563985587,False
CUST_101433,2023-08,5900.0,10,retail,retail_Education,0.9887874,8.682708,2.302585092994046,-0.011275923,-1.9416823,-1.4651177632517476,0.08966423,1.1654881100756214,False
CUST_101433,2023-09,5900.0,7,retail,retail_Education,1.1993469,8.682708,1.9459101490553132,0.18177713,-1.9416823,-1.996680375832306,0.75788224,1.5654149839937643,False
CUST_101433,2023-10,5900.0,6,retail,retail_Education,0.925772,8.682708,1.791759469228055,-0.07712728,-1.9416823,-2.226415431497225,-0.11031739,1.4261383856328755,False
CUST_101433,2023-11,5900.0,10,retail,retail_Education,1.0818161,8.682708,2.302585092994046,0.07864118,-1.9416823,-1.4651177632517476,0.384894,1.2638980384570644,False
CUST_101433,2023-12,5900.0,13,retail,retail_Education,1.1481842,8.682708,2.5649493574615367,0.13818172,-1.9416823,-1.0741089855449737,0.59551555,1.203768957814155,False
CUST_101434,2023-01,29277.0,12,retail,retail_Tech,1.1459754,10.284557,2.4849066497880004,0.13625611,-0.5418313,-1.1585370647086912,0.56788886,0.7560857450688618,False
CUST_101434,2023-02,27079.5,26,retail,retail_Tech,1.2334499,10.2065325,3.258096538021482,0.20981507,-0.6084261,-0.03608232355443518,0.85224694,0.4989184525818556,False
CUST_101434,2023-03,28833.74,38,retail,retail_Tech,1.1072595,10.269301,3.6375861597263857,0.10188805,-0.55485237,0.5148301128131704,0.4420333,0.5039052567078853,False
CUST_101434,2023-04,29277.0,32,retail,retail_Tech,1.3388882,10.284557,3.4657359027997265,0.29183954,-0.5418313,0.26535176526698917,1.1950004,0.6673944966368989,False
CUST_101434,2023-05,29277.0,27,retail,retail_Tech,1.3379486,10.284557,3.295836866004329,0.29113752,-0.5418313,0.018706041789876154,1.191946,0.5841611286722378,False
CUST_101434,2023-06,29277.0,24,retail,retail_Tech,1.1364949,10.284557,3.1780538303479458,0.12794885,-0.5418313,-0.15228187309620905,0.5370702,0.4103944674694476,False
CUST_101434,2023-07,28687.43,39,retail,retail_Tech,1.3286126,10.2642145,3.6635616461296463,0.28413525,-0.5591941,0.5525392296948483,1.161597,0.757776777050179,False
CUST_101434,2023-08,381191.94,31,retail,retail_Tech,0.9764069,12.851058,3.4339872044851463,-0.023875903,1.6486945,0.21926156479877565,0.01666393,0.6282066698248596,False
CUST_101434,2023-09,29277.0,25,retail,retail_Tech,1.3469918,10.284557,3.2188758248682006,0.29787377,-0.5418313,-0.093019792732845,1.2213433,0.6187314620604947,False
CUST_101434,2023-10,29277.0,36,retail,retail_Tech,1.3723857,10.284557,3.58351893845611,0.31655064,-0.5418313,0.43633968015307434,1.3038927,0.7606879087944636,False
CUST_101434,2023-11,28338.35,34,retail,retail_Tech,1.3460729,10.251971,3.5263605246161616,0.2971914,-0.5696438,0.3533617033483218,1.2183563,0.7137872501850668,False
CUST_101434,2023-12,28495.28,38,retail,retail_Tech,1.3780332,10.257494,3.6375861597263857,0.32065725,-0.5649301,0.5148301128131704,1.3222511,0.8006704252157792,False
CUST_101435,2023-01,30981.25,26,retail,retail_Retail,0.9228957,10.341138,3.258096538021482,-0.08023902,-0.517173,-0.03844562359282727,-0.149997,0.23520520391606406,False
CUST_101435,2023-02,24838.45,25,retail,retail_Retail,0.956663,10.120148,3.2188758248682006,-0.044304077,-0.7063144,-0.09549288069447433,-0.041478835,0.28109536689268405,False
CUST_101435,2023-03,40522.0,20,retail,retail_Retail,1.0988879,10.6096,2.995732273553991,0.09429869,-0.2874011,-0.42005932834284415,0.41559038,0.3743502713128491,False
CUST_101435,2023-04,34750.0,24,retail,retail_Retail,1.2132279,10.455935,3.1780538303479458,0.19328448,-0.41892064,-0.15486923134107533,0.7830455,0.4522784460775691,False
CUST_101435,2023-05,34750.0,25,retail,retail_Retail,1.153254,10.455935,3.2188758248682006,0.14258754,-0.41892064,-0.09549288069447433,0.5903071,0.36824021112667377,False
CUST_101435,2023-06,29992.62,26,retail,retail_Retail,0.86328036,10.308706,3.258096538021482,-0.14701578,-0.5449306,-0.03844562359282727,-0.34158334,0.3083198474103522,False
CUST_101435,2023-07,34750.0,4,retail,retail_Retail,0.6581217,10.455935,1.3862943611198906,-0.4183654,-0.41892064,-2.7610167204468734,-1.0009031,1.3936134954005244,False
CUST_101435,2023-08,34750.0,14,retail,retail_Retail,0.99563056,10.455935,2.6390573296152584,-0.004379011,-0.41892064,-0.938849671319715,0.08375146,0.48050725663224586,False
CUST_101435,2023-09,31927.69,26,retail,retail_Retail,1.0048125,10.371229,3.258096538021482,0.004800936,-0.4914184,-0.03844562359282727,0.11325945,0.21437448822004712,False
CUST_101435,2023-10,34750.0,24,retail,retail_Retail,1.2638534,10.455935,3.1780538303479458,0.23416533,-0.41892064,-0.15486923134107533,0.94574124,0.5065103679093359,False
CUST_101435,2023-11,32230.2,26,retail,retail_Retail,1.0242989,10.380659,3.258096538021482,0.024008388,-0.48334748,-0.03844562359282727,0.17588311,0.2325587378198218,False
CUST_101435,2023-12,33183.09,26,retail,retail_Retail,1.1264297,10.409796,3.258096538021482,0.11905304,-0.45840997,-0.03844562359282727,0.5041015,0.33365236781580365,False
CUST_101436,2023-01,112247.33,21,retail,retail_Healthcare,0.53899294,11.62846,3.044522437723423,-0.61805284,0.59096044,-0.3626175392119388,-1.4404532,0.7980103846539491,False
CUST_101436,2023-02,110024.09,21,retail,retail_Healthcare,0.51726043,11.608455,3.044522437723423,-0.6592088,0.57381743,-0.3626175392119388,-1.5120579,0.8161642905224794,False
CUST_101436,2023-03,112439.51,21,retail,retail_Healthcare,0.5823395,11.630171,3.044522437723423,-0.5407016,0.59242654,-0.3626175392119388,-1.297634,0.7508926944086386,False
CUST_101436,2023-04,111293.0,21,retail,retail_Healthcare,0.5249762,11.619922,3.044522437723423,-0.6444024,0.5836438,-0.3626175392119388,-1.4866358,0.8109657124826742,False
CUST_101436,2023-05,110702.27,21,retail,retail_Healthcare,0.50778526,11.614599,3.044522437723423,-0.67769665,0.57908285,-0.3626175392119388,-1.5432769,0.828325763955656,False
CUST_101436,2023-06,110249.3,21,retail,retail_Healthcare,0.4718236,11.610499,3.044522437723423,-0.7511501,0.57556957,-0.3626175392119388,-1.661764,0.8666503783215517,False
CUST_101436,2023-07,107673.59,21,retail,retail_Healthcare,0.4078749,11.58686,3.044522437723423,-0.89679474,0.55531216,-0.3626175392119388,-1.8724636,0.930131093278471,False
CUST_101436,2023-08,105614.03,21,retail,retail_Healthcare,0.3072108,11.567547,3.044522437723423,-1.1802211,0.53876245,-0.3626175392119388,-2.2041337,1.035171246146106,False
CUST_101436,2023-09,106641.33,21,retail,retail_Healthcare,0.35382634,11.577227,3.044522437723423,-1.038949,0.54705733,-0.3626175392119388,-2.0505438,0.9867395516385072,False
CUST_101436,2023-10,118409.91,21,retail,retail_Healthcare,0.61625314,11.681908,3.044522437723423,-0.48409745,0.6367612,-0.3626175392119388,-1.1858947,0.728424485141976,False
CUST_101436,2023-11,109747.85,21,retail,retail_Healthcare,0.48247468,11.605941,3.044522437723423,-0.7288268,0.57166326,-0.3626175392119388,-1.6266707,0.8536505059549643,False
CUST_101436,2023-12,115030.96,21,retail,retail_Healthcare,0.6771225,11.652957,3.044522437723423,-0.3899031,0.61195254,-0.3626175392119388,-0.9853412,0.653303757920805,False
CUST_101437,2023-01,33655.562,28,retail,retail_Tech,1.2000358,10.423934,3.332204510175204,0.18235141,-0.4228724,0.07150165544886185,0.74362594,0.4126666628881918,False
CUST_101437,2023-02,28118.36,27,retail,retail_Tech,1.1791615,10.244178,3.295836866004329,0.16480364,-0.5762955,0.018706041789876154,0.6757689,0.42359014955389057,False
CUST_101437,2023-03,38143.758,29,retail,retail_Tech,1.1421472,10.549117,3.367295829986474,0.13291,-0.31602776,0.12244440430647037,0.5554444,0.3313055280653831,False
CUST_101437,2023-04,38332.4,28,retail,retail_Tech,1.4434599,10.55405,3.332204510175204,0.3670429,-0.3118171,0.07150165544886185,1.534937,0.6394185963833955,False
CUST_101437,2023-05,37827.93,28,retail,retail_Tech,1.423874,10.540803,3.332204510175204,0.35338134,-0.32312393,0.07150165544886185,1.4712683,0.6219646278584626,False
CUST_101437,2023-06,29013.041,28,retail,retail_Tech,0.8243205,10.2755,3.332204510175204,-0.19319588,-0.54956156,0.07150165544886185,-0.47773102,0.3662647449537741,False
CUST_101437,2023-07,28356.16,28,retail,retail_Tech,0.75558996,10.2526,3.332204510175204,-0.28025645,-0.56910735,0.07150165544886185,-0.7011569,0.4472553077901032,False
CUST_101437,2023-08,29085.73,28,retail,retail_Tech,0.8186233,10.278003,3.332204510175204,-0.20013124,-0.5474257,0.07150165544886185,-0.4962512,0.3717261794770386,False
CUST_101437,2023-09,34414.68,28,retail,retail_Tech,1.1953205,10.4462385,3.332204510175204,0.17841433,-0.40383533,0.07150165544886185,0.7282976,0.4012115243638184,False
CUST_101437,2023-10,38332.4,17,retail,retail_Tech,1.0886056,10.55405,2.833213344056216,0.08489766,-0.3118171,-0.6528934882641605,0.3813942,0.44870160177551277,False
CUST_101437,2023-11,37328.17,28,retail,retail_Tech,1.4135349,10.527504,3.332204510175204,0.34609354,-0.3344747,0.07150165544886185,1.4376583,0.6145448926652101,False
CUST_101437,2023-12,38332.4,12,retail,retail_Tech,0.90138793,10.55405,2.4849066497880004,-0.103819564,-0.3118171,-1.1585370647086912,-0.22720398,0.5658527181272445,False
CUST_101438,2023-01,47229.918,32,retail,retail_Education,0.91081107,10.762783,3.4657359027997265,-0.0934198,-0.15191828,0.26835831571752555,-0.15779647,0.19269102172432584,False
CUST_101438,2023-02,48950.98,32,retail,retail_Education,0.97884035,10.798574,3.4657359027997265,-0.021386724,-0.121122204,0.26835831571752555,0.058096875,0.14919246466336888,False
CUST_101438,2023-03,46150.61,32,retail,retail_Education,0.867151,10.739665,3.4657359027997265,-0.14254212,-0.17180978,0.26835831571752555,-0.2963532,0.24550709482409797,False
CUST_101438,2023-04,47663.973,32,retail,retail_Education,0.94441426,10.771931,3.4657359027997265,-0.057190374,-0.14404735,0.26835831571752555,-0.051155552,0.15452040589231494,False
CUST_101438,2023-05,53323.133,32,retail,retail_Education,1.0436053,10.884126,3.4657359027997265,0.042681377,-0.047511134,0.26835831571752555,0.26363084,0.19316676240541777,False
CUST_101438,2023-06,52755.53,32,retail,retail_Education,0.9764841,10.873424,3.4657359027997265,-0.023796791,-0.056719594,0.26835831571752555,0.050619293,0.12523240080851558,False
CUST_101438,2023-07,54413.1,32,retail,retail_Education,0.9239064,10.90436,3.4657359027997265,-0.07914452,-0.030101052,0.26835831571752555,-0.11623801,0.13823246006049952,False
CUST_101438,2023-08,46442.85,32,retail,retail_Education,0.85611534,10.745977,3.4657359027997265,-0.15535018,-0.16637841,0.26835831571752555,-0.3313753,0.2553706750907326,False
CUST_101438,2023-09,49701.5,32,retail,retail_Education,1.0176105,10.81379,3.4657359027997265,0.01745728,-0.10802998,0.26835831571752555,0.18113548,0.18584125594673795,False
CUST_101438,2023-10,42502.082,32,retail,retail_Education,0.6266365,10.657309,3.4657359027997265,-0.46738863,-0.24267194,0.26835831571752555,-1.0596346,0.5235549395916684,False
CUST_101438,2023-11,44812.22,32,retail,retail_Education,0.81773776,10.710237,3.4657359027997265,-0.20121357,-0.197131,0.26835831571752555,-0.45316792,0.3062190746901258,False
CUST_101438,2023-12,48531.2,32,retail,retail_Education,0.98222786,10.789962,3.4657359027997265,-0.017931959,-0.1285328,0.26835831571752555,0.06884726,0.15524612472830457,False
CUST_101439,2023-01,23919.2,23,retail,retail_Tech,1.2877356,10.082437,3.1354942159291497,0.25288534,-0.7143428,-0.21406648993233757,1.0287161,0.6523751167447697,False
CUST_101439,2023-02,23919.2,28,retail,retail_Tech,1.3042185,10.082437,3.332204510175204,0.26560402,-0.7143428,0.07150165544886185,1.082298,0.6227141562665132,False
CUST_101439,2023-03,281321.28,14,retail,retail_Tech,0.57036436,12.547253,2.6390573296152584,-0.5614799,1.3893945,-0.9347535361636204,-1.3032793,1.2091424461798046,False
CUST_101439,2023-04,23919.2,36,retail,retail_Tech,1.3185751,10.082437,3.58351893845611,0.2765517,-0.7143428,0.43633968015307434,1.1289679,0.7598834447721451,False
CUST_101439,2023-05,23919.2,3,retail,retail_Tech,0.68811977,10.082437,1.0986122886681098,-0.37379238,-0.7143428,-3.1710474479336552,-0.9204857,1.601958632076416,False
CUST_101439,2023-06,22952.59,45,retail,retail_Tech,1.3288898,10.041186,3.8066624897703196,0.2843439,-0.7495501,0.7602814969593984,1.1624984,0.890776652004146,False
CUST_101439,2023-07,23919.2,22,retail,retail_Tech,1.2542613,10.082437,3.091042453358316,0.22654675,-0.7143428,-0.2785979749007863,0.9198994,0.6376133839701229,False
CUST_101439,2023-08,23919.2,5,retail,retail_Tech,0.7910193,10.082437,1.6094379124341003,-0.23443289,-0.7143428,-2.4294719927641335,-0.5859849,1.2432665504724643,False
CUST_101439,2023-09,23919.2,28,retail,retail_Tech,1.333328,10.082437,3.332204510175204,0.28767806,-0.7143428,0.07150165544886185,1.1769257,0.6542566958630708,False
CUST_101439,2023-10,23919.2,30,retail,retail_Tech,1.2654923,10.082437,3.4011973816621555,0.23546124,-0.7143428,0.171659943710115,0.9564088,0.6141371717884628,False
CUST_101439,2023-11,23919.2,15,retail,retail_Tech,1.000702,10.082437,2.70805020110221,0.00070177723,-0.7143428,-0.8345952479023673,0.09564142,0.5481931467181754,False
CUST_101439,2023-12,23919.201,20,retail,retail_Tech,1.234198,10.082437,2.995732273553991,0.21042135,-0.7143428,-0.41696160953916905,0.85467863,0.6619943377762297,False
CUST_101440,2023-01,166154.0,56,retail,retail_Finance,0.6243222,12.02067,4.02535169073515,-0.47108874,0.95569384,1.0868516559857042,-1.1212326,1.0545927085961868,False
CUST_101440,2023-02,138285.9,55,retail,retail_Finance,0.74674314,11.837079,4.007333185232471,-0.292034,0.7993909,1.061373674032902,-0.7191435,0.8599693653178928,False
CUST_101440,2023-03,198258.34,57,retail,retail_Finance,0.63494027,12.197327,4.04305126783455,-0.45422435,1.1060933,1.1118786764477357,-1.0863577,1.1014432255537863,False
CUST_101440,2023-04,166620.84,56,retail,retail_Finance,0.67344964,12.023477,4.02535169073515,-0.39534208,0.95808333,1.0868516559857042,-0.9598746,1.0016031859801184,False
CUST_101440,2023-05,163595.4,56,retail,retail_Finance,0.5565963,12.005152,4.02535169073515,-0.5859151,0.9424822,1.0868516559857042,-1.3436769,1.1243369180446834,False
CUST_101440,2023-06,167274.12,56,retail,retail_Finance,0.6804928,12.02739,4.02535169073515,-0.38493803,0.9614147,1.0868516559857042,-0.93674135,0.9950025676176916,False
CUST_101440,2023-07,164653.61,56,retail,retail_Finance,0.6419512,12.0116,4.02535169073515,-0.44324297,0.94797164,1.0868516559857042,-1.0633305,1.032717943041123,False
CUST_101440,2023-08,167614.44,56,retail,retail_Finance,0.6492237,12.029422,4.02535169073515,-0.43197793,0.9631449,1.0868516559857042,-1.0394442,1.0298135875151526,False
CUST_101440,2023-09,184587.97,56,retail,retail_Finance,0.89956546,12.125881,4.02535169073515,-0.105843455,1.0452671,1.0868516559857042,-0.21720178,0.7831068484471212,False
CUST_101440,2023-10,170864.98,56,retail,retail_Finance,0.7471131,12.048629,4.02535169073515,-0.29153872,0.9794971,1.0868516559857042,-0.7179284,0.9280923802143306,False
CUST_101440,2023-11,163589.11,56,retail,retail_Finance,0.5954209,12.005114,4.02535169073515,-0.51848674,0.9424497,1.0868516559857042,-1.2161583,1.0818198719110061,False
CUST_101440,2023-12,170778.05,56,retail,retail_Finance,0.68725204,12.0481205,4.02535169073515,-0.37505418,0.9790643,1.0868516559857042,-0.9145408,0.9934855896717281,False
CUST_101441,2023-01,59846.16,28,retail,retail_Retail,0.8935486,10.999533,3.332204510175204,-0.11255455,0.04633506,0.0693458009081149,-0.24431005,0.11999697075344007,False
CUST_101441,2023-02,61498.812,28,retail,retail_Retail,0.94442314,11.026773,3.332204510175204,-0.057180967,0.06964992,0.0693458009081149,-0.080814205,0.07326997529523452,False
CUST_101441,2023-03,64691.39,28,retail,retail_Retail,0.906717,11.077383,3.332204510175204,-0.09792489,0.11296574,0.0693458009081149,-0.20199068,0.1281007400260059,False
CUST_101441,2023-04,61046.87,28,retail,retail_Retail,0.8403249,11.019397,3.332204510175204,-0.17396672,0.063336365,0.0693458009081149,-0.41535553,0.18267923306481917,False
CUST_101441,2023-05,59344.76,28,retail,retail_Retail,0.87802166,10.991119,3.332204510175204,-0.13008402,0.03913426,0.0693458009081149,-0.29420912,0.13422972794430335,False
CUST_101441,2023-06,60815.17,28,retail,retail_Retail,0.8900258,11.0155945,3.332204510175204,-0.11650484,0.060082044,0.0693458009081149,-0.25563133,0.12835305766321103,False
CUST_101441,2023-07,58333.3,28,retail,retail_Retail,0.82356584,10.973928,3.332204510175204,-0.19411178,0.024420856,0.0693458009081149,-0.46921417,0.18766027588205417,False
